SKU,Name,Product Type,Website,Status,3D Model DWG,3D Model Object,BIM Objects,SketchUp,image-src,imagee-src,sku,,,
DRS-CT-RC-T,Dorus Coffee Table Recta,configurable,Dezign,Enabled,,,,,,https://dezigndistrict.com/pub/media/catalog/product/d/o/dorus-recta-ct-120-teak-dims.jpg,,https://storage.googleapis.com/pimassest1/image/featured_image_global/,dorus-recta-ct-120-teak-dims.jpg,https://storage.googleapis.com/pimassest1/image/featured_image_global/dorus-recta-ct-120-teak-dims.jpg
DRS-ST-C,Dorus Side Table Ceramic,configurable,B2B Dezign,Enabled,,,,Dorus_Side_Table_-Ceramic_sketchup.zip,,https://b2b.triconville.com/media/cache/attachment/resize/5631/product_gallery_main/633fc2d5bc462820855435.jpg,,https://storage.googleapis.com/pimassest1/image/featured_image_global/,633fc2d5bc462820855435.jpg,https://storage.googleapis.com/pimassest1/image/featured_image_global/633fc2d5bc462820855435.jpg
DRS-CT-RND-C,Dorus Coffee table Round 120 Ceramic,configurable,B2B Dezign,Enabled,,,,,,https://b2b.triconville.com/media/cache/attachment/resize/5803/product_gallery_main/633ff545a6a17789311881.jpg,,https://storage.googleapis.com/pimassest1/image/featured_image_global/,633ff545a6a17789311881.jpg,https://storage.googleapis.com/pimassest1/image/featured_image_global/633ff545a6a17789311881.jpg
DRS-CT-RC-C,Dorus Coffee Table Recta -Ceramic,configurable,Dezign,Enabled,,,,Dorus_Coffee_Table_Recta_-Ceramic_sketchup.zip,,https://dezigndistrict.com/pub/media/catalog/product/d/o/dorus-recta-ct-120-ceramic-grigio-dims.jpg,,https://storage.googleapis.com/pimassest1/image/featured_image_global/,dorus-recta-ct-120-ceramic-grigio-dims.jpg,https://storage.googleapis.com/pimassest1/image/featured_image_global/dorus-recta-ct-120-ceramic-grigio-dims.jpg
LSE-TRAY,Lisse Lounger with Teak Tray,configurable,Dezign,Enabled,,,,,,https://dezigndistrict.com/pub/media/catalog/product/l/i/lisse-chaise-right-tray-dims_1.jpg,,https://storage.googleapis.com/pimassest1/image/featured_image_global/,lisse-chaise-right-tray-dims_1.jpg,https://storage.googleapis.com/pimassest1/image/featured_image_global/lisse-chaise-right-tray-dims_1.jpg
LSE-02S-TRAY,Lisse 2 Seater with Teak Tray,configurable,Dezign,Enabled,,,,,,https://dezigndistrict.com/pub/media/catalog/product/l/i/lisse-middle-2-left-tray-dims_2.jpg,,https://storage.googleapis.com/pimassest1/image/featured_image_global/,lisse-middle-2-left-tray-dims_2.jpg,https://storage.googleapis.com/pimassest1/image/featured_image_global/lisse-middle-2-left-tray-dims_2.jpg
GAZ-SET,Gazelig Sofa Set with Dorus Coffee and Side Table,grouped,Dezign,Enabled,,,,,,https://dezigndistrict.com/pub/media/catalog/product/g/a/gaz-platon-set-base1.jpg,,https://storage.googleapis.com/pimassest1/image/featured_image_global/,gaz-platon-set-base1.jpg,https://storage.googleapis.com/pimassest1/image/featured_image_global/gaz-platon-set-base1.jpg
EMM-SET,Emmilie Sofa Set with Platon Coffee and Side Table,grouped,Dezign,Enabled,,,,,,https://dezigndistrict.com/pub/media/catalog/product/e/m/emmelie-set-base1.jpg,,https://storage.googleapis.com/pimassest1/image/featured_image_global/,emmelie-set-base1.jpg,https://storage.googleapis.com/pimassest1/image/featured_image_global/emmelie-set-base1.jpg
DEX-SET,Dexa Sofa Set with Beta Coffee & Side Table,grouped,Dezign,Enabled,,,,,,https://dezigndistrict.com/pub/media/catalog/product/d/e/dexa-set-base1.jpg,,https://storage.googleapis.com/pimassest1/image/featured_image_global/,dexa-set-base1.jpg,https://storage.googleapis.com/pimassest1/image/featured_image_global/dexa-set-base1.jpg
EIR-ST-C,Eirene Side Table -Ceramic,configurable,Dezign,Enabled,,Eirene_Side_Table_-Ceramic_3DObject.zip,,,,https://dezigndistrict.com/pub/media/catalog/product/e/i/eirene-st-ceramic-grigio-dims.jpg,,https://storage.googleapis.com/pimassest1/image/featured_image_global/,eirene-st-ceramic-grigio-dims.jpg,https://storage.googleapis.com/pimassest1/image/featured_image_global/eirene-st-ceramic-grigio-dims.jpg
EIR-CT-C,Eirene Coffee Table -Ceramic,configurable,Dezign,Enabled,,Eirene_Coffee_Table_-Ceramic_3DObject.zip,,,,https://dezigndistrict.com/pub/media/catalog/product/e/i/eirene-ct-ceramic-grigio-dims.jpg,,https://storage.googleapis.com/pimassest1/image/featured_image_global/,eirene-ct-ceramic-grigio-dims.jpg,https://storage.googleapis.com/pimassest1/image/featured_image_global/eirene-ct-ceramic-grigio-dims.jpg
COR-PL-SET,Corda Sofa Set with Platon Coffee & Side Table,grouped,Dezign,Enabled,,,,,,https://dezigndistrict.com/pub/media/catalog/product/c/o/corda-set-base1.jpg,,https://storage.googleapis.com/pimassest1/image/featured_image_global/,corda-set-base1.jpg,https://storage.googleapis.com/pimassest1/image/featured_image_global/corda-set-base1.jpg
LSE-TRAY-SET,Lisse Lounger with Teak Tray Set,configurable,Dezign,Enabled,,,,,,https://dezigndistrict.com/pub/media/catalog/product/l/i/lisse-set-dims.jpg,,https://storage.googleapis.com/pimassest1/image/featured_image_global/,lisse-set-dims.jpg,https://storage.googleapis.com/pimassest1/image/featured_image_global/lisse-set-dims.jpg
RUBY-01,Ruby Left Right Modular Sofa,configurable,B2B Dezign,Enabled,Ruby_Left_Right_Modular_Sofa_3D.zip,Ruby_Left_Right_Modular_Sofa_3DObject.zip,,,,https://b2b.triconville.com/media/cache/attachment/resize/8375/product_gallery_main/612d88bf153e5433353951.jpeg,,https://storage.googleapis.com/pimassest1/image/featured_image_global/,612d88bf153e5433353951.jpeg,https://storage.googleapis.com/pimassest1/image/featured_image_global/612d88bf153e5433353951.jpeg
RUBY-03,Ruby Modular Ottoman,configurable,B2B Dezign,Enabled,Ruby_Modular_Ottoman_3D.zip,Ruby_Modular_Ottoman_3DObject.zip,,,,https://b2b.triconville.com/media/cache/attachment/resize/8363/product_gallery_main/612d885e28283027203566.jpeg,,https://storage.googleapis.com/pimassest1/image/featured_image_global/,612d885e28283027203566.jpeg,https://storage.googleapis.com/pimassest1/image/featured_image_global/612d885e28283027203566.jpeg
RUBY-05,Ruby Corner Modular Sofa,configurable,B2B Dezign,Enabled,,,,,,https://b2b.triconville.com/media/cache/attachment/resize/8341/product_gallery_main/612d87c5bfa87922505917.jpeg,,https://storage.googleapis.com/pimassest1/image/featured_image_global/,612d87c5bfa87922505917.jpeg,https://storage.googleapis.com/pimassest1/image/featured_image_global/612d87c5bfa87922505917.jpeg
RUBY-02,Ruby Middle Modular Sofa,configurable,B2B Dezign,Enabled,Ruby_Middle_Modular_Sofa_3D.zip,Ruby_Middle_Modular_Sofa_3DObject.zip,,,,https://b2b.triconville.com/media/cache/attachment/resize/8354/product_gallery_main/612d881878f50140536179.jpeg,,https://storage.googleapis.com/pimassest1/image/featured_image_global/,612d881878f50140536179.jpeg,https://storage.googleapis.com/pimassest1/image/featured_image_global/612d881878f50140536179.jpeg
OCT-RDT-AL,Octa Round Dining Table,configurable,Dezign,Enabled,,,,,,https://dezigndistrict.com/pub/media/catalog/product/o/c/octa-round-dt-alu-dimension.jpg,,https://storage.googleapis.com/pimassest1/image/featured_image_global/,octa-round-dt-alu-dimension.jpg,https://storage.googleapis.com/pimassest1/image/featured_image_global/octa-round-dt-alu-dimension.jpg
OCT-RCT-AL,Octa Recta Dining Table,configurable,Dezign,Enabled,,,,,,https://dezigndistrict.com/pub/media/catalog/product/o/c/octa-recta-alu-dims.jpg,,https://storage.googleapis.com/pimassest1/image/featured_image_global/,octa-recta-alu-dims.jpg,https://storage.googleapis.com/pimassest1/image/featured_image_global/octa-recta-alu-dims.jpg
OCT-CT-AL,Octa Round Coffee Table,configurable,Dezign,Enabled,,,,,,https://dezigndistrict.com/pub/media/catalog/product/o/c/octa-ct-dims.jpg,,https://storage.googleapis.com/pimassest1/image/featured_image_global/,octa-ct-dims.jpg,https://storage.googleapis.com/pimassest1/image/featured_image_global/octa-ct-dims.jpg
OVA-DT,Orva Dining Table,configurable,Dezign,Enabled,,,,,,https://dezigndistrict.com/pub/media/catalog/product/o/r/orva-dining-table-150-with-jordan-side-chair_fontelina-green_front-view.base.jpg,,https://storage.googleapis.com/pimassest1/image/featured_image_global/,orva-dining-table-150-with-jordan-side-chair_fontelina-green_front-view.base.jpg,https://storage.googleapis.com/pimassest1/image/featured_image_global/orva-dining-table-150-with-jordan-side-chair_fontelina-green_front-view.base.jpg
OVA-BEN,Orva Bench,configurable,Dezign,Enabled,,,,,,https://dezigndistrict.com/pub/media/catalog/product/o/r/orva-bench-130_top-view.base-.jpg,,https://storage.googleapis.com/pimassest1/image/featured_image_global/,orva-bench-130_top-view.base-.jpg,https://storage.googleapis.com/pimassest1/image/featured_image_global/orva-bench-130_top-view.base-.jpg
OVA-BB,Orva Backless Bench,configurable,Dezign,Enabled,,,,,,https://dezigndistrict.com/pub/media/catalog/product/o/r/orva-bb-130-fr.png,,https://storage.googleapis.com/pimassest1/image/featured_image_global/,orva-bb-130-fr.png,https://storage.googleapis.com/pimassest1/image/featured_image_global/orva-bb-130-fr.png
DEXA-LG,Dexa Lounger,configurable,B2B Dezign,Enabled,Dexa_Lounger_3D.zip,Dexa_Lounger_3DObject.zip,,Dexa_Lounger_sketchup.zip,,https://b2b.triconville.com/media/cache/attachment/resize/7083/product_gallery_main/6332ca3c7e0ba600639619.jpg,,https://storage.googleapis.com/pimassest1/image/featured_image_global/,6332ca3c7e0ba600639619.jpg,https://storage.googleapis.com/pimassest1/image/featured_image_global/6332ca3c7e0ba600639619.jpg
OCT-VENTO-SET,Octa Round Dining Table with Vento Alu Dining Chairs,grouped,Dezign,Enabled,,,,,,https://dezigndistrict.com/pub/media/catalog/product/o/c/octa-set-base1.jpg,,https://storage.googleapis.com/pimassest1/image/featured_image_global/,octa-set-base1.jpg,https://storage.googleapis.com/pimassest1/image/featured_image_global/octa-set-base1.jpg
CL-SC,Classic Side Chair,configurable,Dezign,Disabled,,,,,,https://dezigndistrict.com/pub/media/catalog/product/c/l/classic-sc-dims.jpg,,https://storage.googleapis.com/pimassest1/image/featured_image_global/,classic-sc-dims.jpg,https://storage.googleapis.com/pimassest1/image/featured_image_global/classic-sc-dims.jpg
SNIX-DC-SS,Snix Dining Chair,configurable,B2B Dezign,Enabled,Snix_Dining_Chair_3D.zip,Snix_Dining_Chair_3DObject.zip,,Snix_Dining_Chair_sketchup.zip,,https://b2b.triconville.com/media/cache/attachment/resize/6930/product_gallery_main/6152bfc00ca5f762227439.jpg,,https://storage.googleapis.com/pimassest1/image/featured_image_global/,6152bfc00ca5f762227439.jpg,https://storage.googleapis.com/pimassest1/image/featured_image_global/6152bfc00ca5f762227439.jpg
JRD-CORDA-SET,Jardin Round Dining Table with Corda Dining Chairs,grouped,Dezign,Enabled,,,,,,https://dezigndistrict.com/pub/media/catalog/product/c/o/corda-set-base1_1.jpg,,https://storage.googleapis.com/pimassest1/image/featured_image_global/,corda-set-base1_1.jpg,https://storage.googleapis.com/pimassest1/image/featured_image_global/corda-set-base1_1.jpg
DAZ-RND,Daze Round Table,configurable,Dezign,Enabled,,,,,,https://dezigndistrict.com/pub/media/catalog/product/d/a/daze-dt-120-fr_1.png,,https://storage.googleapis.com/pimassest1/image/featured_image_global/,daze-dt-120-fr_1.png,https://storage.googleapis.com/pimassest1/image/featured_image_global/daze-dt-120-fr_1.png
PLN-EX-GAZ-SET,Planka Alu Extension Table with Gazelig Stacking Chairs,grouped,Dezign,Enabled,,,,,,https://dezigndistrict.com/pub/media/catalog/product/p/l/planka-gaz-set-base1.jpg,,https://storage.googleapis.com/pimassest1/image/featured_image_global/,planka-gaz-set-base1.jpg,https://storage.googleapis.com/pimassest1/image/featured_image_global/planka-gaz-set-base1.jpg
GERA-DT-190-AL,Gera Dining Table 190 Aluminium,configurable,B2B Dezign,Enabled,,,,,,https://b2b.triconville.com/media/cache/attachment/resize/7052/product_gallery_main/63477f7a1e394621120162.jpg,,https://storage.googleapis.com/pimassest1/image/featured_image_global/,63477f7a1e394621120162.jpg,https://storage.googleapis.com/pimassest1/image/featured_image_global/63477f7a1e394621120162.jpg
DAZ-PIA-SET,Daze Round Table with Pianeta Dining Armchairs,grouped,Dezign,Enabled,,,,,,https://dezigndistrict.com/pub/media/catalog/product/d/a/daze-set-base1.jpg,,https://storage.googleapis.com/pimassest1/image/featured_image_global/,daze-set-base1.jpg,https://storage.googleapis.com/pimassest1/image/featured_image_global/daze-set-base1.jpg
GER-VEN-SET,Gera Dining Table with Vento Alu Dining Chairs,grouped,Dezign,Enabled,,,,,,https://dezigndistrict.com/pub/media/catalog/product/v/e/vento-dining-set-base1.jpg,,https://storage.googleapis.com/pimassest1/image/featured_image_global/,vento-dining-set-base1.jpg,https://storage.googleapis.com/pimassest1/image/featured_image_global/vento-dining-set-base1.jpg
ISLA-CT,Isla Coffee Table,configurable,Dezign,Enabled,,Isla_Coffee_Table_3DObject.zip,,Isla_Coffee_Table_sketchup.zip,,https://dezigndistrict.com/pub/media/catalog/product/i/s/isla-ct-dims.jpg,,https://storage.googleapis.com/pimassest1/image/featured_image_global/,isla-ct-dims.jpg,https://storage.googleapis.com/pimassest1/image/featured_image_global/isla-ct-dims.jpg
ISLA-NS-1D,Isla Nightstand,configurable,Dezign,Enabled,,,,,,https://dezigndistrict.com/pub/media/catalog/product/i/s/isla-ns-1drawer-dims.jpg,,https://storage.googleapis.com/pimassest1/image/featured_image_global/,isla-ns-1drawer-dims.jpg,https://storage.googleapis.com/pimassest1/image/featured_image_global/isla-ns-1drawer-dims.jpg
ISLA-NS-2D,Isla Nightstand with 2 Drawers,configurable,Dezign,Enabled,,,,,,https://dezigndistrict.com/pub/media/catalog/product/i/s/isla-ns-2drawer-dims.jpg,,https://storage.googleapis.com/pimassest1/image/featured_image_global/,isla-ns-2drawer-dims.jpg,https://storage.googleapis.com/pimassest1/image/featured_image_global/isla-ns-2drawer-dims.jpg
ISLA-NS-F,Isla Nightstand Floating,configurable,Dezign,Enabled,,,,,,https://dezigndistrict.com/pub/media/catalog/product/i/s/isla-ns-floating-dims.jpg,,https://storage.googleapis.com/pimassest1/image/featured_image_global/,isla-ns-floating-dims.jpg,https://storage.googleapis.com/pimassest1/image/featured_image_global/isla-ns-floating-dims.jpg
DLN-03,Delina 3 Seater,configurable,Dezign,Enabled,Delina_3_Seater_3D.rar,Delina_3_Seater_3DObject.zip,,Delina_3_Seater_sketchup.zip,,https://dezigndistrict.com/pub/media/catalog/product/d/e/delina-3seat-dims.jpg,,https://storage.googleapis.com/pimassest1/image/featured_image_global/,delina-3seat-dims.jpg,https://storage.googleapis.com/pimassest1/image/featured_image_global/delina-3seat-dims.jpg
MRT-MOD,Martha Modular,grouped,Dezign,Enabled,,,,,,https://dezigndistrict.com/pub/media/catalog/product/m/a/martha-fabric-config6-dims_1.jpg,,https://storage.googleapis.com/pimassest1/image/featured_image_global/,martha-fabric-config6-dims_1.jpg,https://storage.googleapis.com/pimassest1/image/featured_image_global/martha-fabric-config6-dims_1.jpg
HRP-DB-L,Harper Daybed -Leather,configurable,Dezign,Enabled,,Harper_Daybed_-Leather_3DObject.zip,,Harper_Daybed_-Leather_sketchup.zip,,https://dezigndistrict.com/pub/media/catalog/product/h/a/harper-daybed-dims.jpg,,https://storage.googleapis.com/pimassest1/image/featured_image_global/,harper-daybed-dims.jpg,https://storage.googleapis.com/pimassest1/image/featured_image_global/harper-daybed-dims.jpg
FELIX-DB-L,Felix Daybed -Leather,configurable,Dezign,Enabled,,Felix_Daybed_-Leather_3DObject.zip,,Felix_Daybed_-Leather_sketchup.zip,,https://dezigndistrict.com/pub/media/catalog/product/f/e/felix-daybed-dims.jpg,,https://storage.googleapis.com/pimassest1/image/featured_image_global/,felix-daybed-dims.jpg,https://storage.googleapis.com/pimassest1/image/featured_image_global/felix-daybed-dims.jpg
LUCA-WD,Luca Wide Dresser,configurable,Dezign,Enabled,,,,,,https://dezigndistrict.com/pub/media/catalog/product/l/u/luca-wide-dims.jpg,,https://storage.googleapis.com/pimassest1/image/featured_image_global/,luca-wide-dims.jpg,https://storage.googleapis.com/pimassest1/image/featured_image_global/luca-wide-dims.jpg
ABS01,Splashes on Blue,simple,Dezign,Enabled,,,,,,https://dezigndistrict.com/pub/media/catalog/product/p/a/painting-splash-on-blue-list.png,,https://storage.googleapis.com/pimassest1/image/featured_image_global/,painting-splash-on-blue-list.png,https://storage.googleapis.com/pimassest1/image/featured_image_global/painting-splash-on-blue-list.png
ABS02,Dragon,simple,Dezign,Enabled,,,,,,https://dezigndistrict.com/pub/media/catalog/product/p/a/painting-dragon-list.png,,https://storage.googleapis.com/pimassest1/image/featured_image_global/,painting-dragon-list.png,https://storage.googleapis.com/pimassest1/image/featured_image_global/painting-dragon-list.png
ABS03,Untitled,simple,Dezign,Enabled,,,,,,https://dezigndistrict.com/pub/media/catalog/product/p/a/painting-untitled-list.png,,https://storage.googleapis.com/pimassest1/image/featured_image_global/,painting-untitled-list.png,https://storage.googleapis.com/pimassest1/image/featured_image_global/painting-untitled-list.png
ABS04,Forest Living,simple,Dezign,Enabled,,,,,,https://dezigndistrict.com/pub/media/catalog/product/p/a/painting-forest-living-list.png,,https://storage.googleapis.com/pimassest1/image/featured_image_global/,painting-forest-living-list.png,https://storage.googleapis.com/pimassest1/image/featured_image_global/painting-forest-living-list.png
ABS07,Calligrafie,simple,Dezign,Enabled,,,,,,https://dezigndistrict.com/pub/media/catalog/product/p/a/painting-calligrafie-list.png,,https://storage.googleapis.com/pimassest1/image/featured_image_global/,painting-calligrafie-list.png,https://storage.googleapis.com/pimassest1/image/featured_image_global/painting-calligrafie-list.png
ABS10,Red Flower,simple,Dezign,Enabled,,,,,,https://dezigndistrict.com/pub/media/catalog/product/p/a/painting-red-flower-list.png,,https://storage.googleapis.com/pimassest1/image/featured_image_global/,painting-red-flower-list.png,https://storage.googleapis.com/pimassest1/image/featured_image_global/painting-red-flower-list.png
ABS12,Water Lilies: The Clouds 1915 - 1926,simple,Dezign,Enabled,,,,,,https://dezigndistrict.com/pub/media/catalog/product/p/a/painting-water-lilies-list.png,,https://storage.googleapis.com/pimassest1/image/featured_image_global/,painting-water-lilies-list.png,https://storage.googleapis.com/pimassest1/image/featured_image_global/painting-water-lilies-list.png
